file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	symmetric_percent	maxnode	total
../thesis/xml/linux_arch.xml	mendonca	CUDD_REORDER_ANNEALING	0.0116604850	0	0.7	3.4316e+32	6749	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	493.939	35	51
../thesis/xml/linux_arch.xml	FORCE	CUDD_REORDER_SIFT		0	0.008	3.4316e+32	3429	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	494.408	41	57
../thesis/xml/linux_arch.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0.004	0.016	3.4316e+32	3429	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	493.333	41	57
../thesis/xml/linux_arch.xml	FORCE	CUDD_REORDER_WINDOW2		0	0.004	3.4316e+32	3429	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	492.851	69	84
../thesis/xml/linux_arch.xml	FORCE	CUDD_REORDER_WINDOW3		0	0	3.4316e+32	3429	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	494.697	53	68
../thesis/xml/linux_arch.xml	FORCE	CUDD_REORDER_WINDOW4		0	0.004	3.4316e+32	3429	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	494.394	42	57
../thesis/xml/linux_arch.xml	FORCE	CUDD_REORDER_ANNEALING		0.004	0.756	3.4316e+32	3429	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	493.044	35	51
../thesis/xml/linux_arch.xml	fujita	CUDD_REORDER_SIFT	0.0100000000	0	0.008	3.4316e+32	6709	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	495.207	35	51
../thesis/xml/linux_arch.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.008	3.4316e+32	6709	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	493.774	35	51
../thesis/xml/linux_arch.xml	fujita	CUDD_REORDER_WINDOW2	0.0100000000	0.004	0	3.4316e+32	6709	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	494.601	62	77
../thesis/xml/linux_arch.xml	fujita	CUDD_REORDER_WINDOW3	0.0100000000	0	0.004	3.4316e+32	6709	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	492.948	49	64
../thesis/xml/linux_arch.xml	fujita	CUDD_REORDER_WINDOW4	0.0100000000	0	0.004	3.4316e+32	6709	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	493.733	45	60
../thesis/xml/linux_arch.xml	fujita	CUDD_REORDER_ANNEALING	0.0100000000	0.004	0.724	3.4316e+32	6709	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	492.92	35	51
../thesis/xml/linux_arch.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0.004	3.4316e+32	6638	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	494.077	35	51
../thesis/xml/linux_arch.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.012	3.4316e+32	6638	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	495.84	35	51
../thesis/xml/linux_arch.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	3.4316e+32	6638	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	495.964	74	89
../thesis/xml/linux_arch.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	3.4316e+32	6638	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	494.022	69	84
../thesis/xml/linux_arch.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0.004	3.4316e+32	6638	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	493.209	53	68
../thesis/xml/linux_arch.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	0.736	3.4316e+32	6638	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	494.229	35	50
../thesis/xml/linux_block.xml	MINCE	CUDD_REORDER_SIFT	0.0100000000	0	0.004	1.22647e+15	420	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1858.98	46	73
../thesis/xml/linux_block.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.012	1.22647e+15	420	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1857.06	46	73
../thesis/xml/linux_block.xml	MINCE	CUDD_REORDER_WINDOW2	0.0100000000	0	0	1.22647e+15	420	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1856.72	49	78
../thesis/xml/linux_block.xml	MINCE	CUDD_REORDER_WINDOW3	0.0100000000	0	0.004	1.22647e+15	420	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1854.75	49	77
../thesis/xml/linux_block.xml	MINCE	CUDD_REORDER_WINDOW4	0.0100000000	0	0.004	1.22647e+15	420	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1858.08	49	76
../thesis/xml/linux_block.xml	MINCE	CUDD_REORDER_ANNEALING	0.0100000000	0	0.76	1.22647e+15	420	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1858.81	46	71
../thesis/xml/linux_block.xml	mendonca	CUDD_REORDER_SIFT	0.0089156250	0	0.004	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1852.54	46	68
../thesis/xml/linux_block.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0089156250	0	0.008	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1853.05	46	68
../thesis/xml/linux_block.xml	mendonca	CUDD_REORDER_WINDOW2	0.0089156250	0	0.004	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1855.82	46	75
../thesis/xml/linux_block.xml	mendonca	CUDD_REORDER_WINDOW3	0.0089156250	0	0.004	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1852.49	46	73
../thesis/xml/linux_block.xml	mendonca	CUDD_REORDER_WINDOW4	0.0089156250	0	0.004	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1858.76	46	68
../thesis/xml/linux_block.xml	mendonca	CUDD_REORDER_ANNEALING	0.0089156250	0	0.688	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1853.62	46	68
../thesis/xml/linux_block.xml	FORCE	CUDD_REORDER_SIFT		0	0.004	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1849.66	46	72
../thesis/xml/linux_block.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.008	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1855.37	46	72
../thesis/xml/linux_block.xml	FORCE	CUDD_REORDER_WINDOW2		0	0.004	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1850.06	49	82
../thesis/xml/linux_block.xml	FORCE	CUDD_REORDER_WINDOW3		0	0.004	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1845.08	48	67
../thesis/xml/linux_block.xml	FORCE	CUDD_REORDER_WINDOW4		0.004	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1857.23	48	69
../thesis/xml/linux_block.xml	FORCE	CUDD_REORDER_ANNEALING		0	0.656	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1854.69	46	72
../thesis/xml/linux_block.xml	fujita	CUDD_REORDER_SIFT	0.0000000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1854.07	46	76
../thesis/xml/linux_block.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1854.41	46	76
../thesis/xml/linux_block.xml	fujita	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1845.88	70	107
../thesis/xml/linux_block.xml	fujita	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1848.31	65	101
../thesis/xml/linux_block.xml	fujita	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1853.11	64	100
../thesis/xml/linux_block.xml	fujita	CUDD_REORDER_ANNEALING	0.0000000000	0	0.736	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1851.3	46	70
../thesis/xml/linux_block.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0.008	1.22647e+15	934	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1849.04	46	75
../thesis/xml/linux_block.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.008	1.22647e+15	934	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1850.85	46	75
../thesis/xml/linux_block.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0	0	1.22647e+15	934	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1845.99	72	118
../thesis/xml/linux_block.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0	0	1.22647e+15	934	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1857.8	69	114
../thesis/xml/linux_block.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0	0.008	1.22647e+15	934	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1845.14	55	100
../thesis/xml/linux_block.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	0.728	1.22647e+15	934	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1844.86	47	73
../thesis/xml/ecos_services.xml	MINCE	CUDD_REORDER_SIFT	0.0100000000	0	0.004	5.54232e+11	269	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2367.49	59	78
../thesis/xml/ecos_services.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.008	5.54232e+11	269	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2372.35	59	78
../thesis/xml/ecos_services.xml	MINCE	CUDD_REORDER_WINDOW2	0.0100000000	0	0	5.54232e+11	269	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2366.62	72	99
../thesis/xml/ecos_services.xml	MINCE	CUDD_REORDER_WINDOW3	0.0100000000	0	0	5.54232e+11	269	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2379.54	72	98
../thesis/xml/ecos_services.xml	MINCE	CUDD_REORDER_WINDOW4	0.0100000000	0	0.004	5.54232e+11	269	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2369.45	69	91
../thesis/xml/ecos_services.xml	MINCE	CUDD_REORDER_ANNEALING	0.0100000000	0.004	0.988	5.54232e+11	269	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2378.16	59	78
../thesis/xml/ecos_services.xml	mendonca	CUDD_REORDER_SIFT	0.0092371240	0	0.008	5.54232e+11	480	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2380.33	58	80
../thesis/xml/ecos_services.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0092371240	0.004	0.004	5.54232e+11	480	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2374.96	58	80
../thesis/xml/ecos_services.xml	mendonca	CUDD_REORDER_WINDOW2	0.0092371240	0	0	5.54232e+11	480	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2379.75	58	79
../thesis/xml/ecos_services.xml	mendonca	CUDD_REORDER_WINDOW3	0.0092371240	0	0.004	5.54232e+11	480	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2379.32	58	78
../thesis/xml/ecos_services.xml	mendonca	CUDD_REORDER_WINDOW4	0.0092371240	0	0	5.54232e+11	480	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2375.83	58	78
../thesis/xml/ecos_services.xml	mendonca	CUDD_REORDER_ANNEALING	0.0092371240	0	0.956	5.54232e+11	480	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2372.13	58	80
../thesis/xml/ecos_services.xml	FORCE	CUDD_REORDER_SIFT		0	0.004	5.54232e+11	353	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2372.64	92	117
../thesis/xml/ecos_services.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.008	5.54232e+11	353	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2377.07	92	117
../thesis/xml/ecos_services.xml	FORCE	CUDD_REORDER_WINDOW2		0	0.004	5.54232e+11	353	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2369.88	96	120
../thesis/xml/ecos_services.xml	FORCE	CUDD_REORDER_WINDOW3		0	0.004	5.54232e+11	353	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2375.47	95	118
../thesis/xml/ecos_services.xml	FORCE	CUDD_REORDER_WINDOW4		0.004	0.004	5.54232e+11	353	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2366.18	88	114
../thesis/xml/ecos_services.xml	FORCE	CUDD_REORDER_ANNEALING		0	1.008	5.54232e+11	353	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2368.65	65	89
../thesis/xml/ecos_services.xml	fujita	CUDD_REORDER_SIFT	0.0000000000	0	0.008	5.54232e+11	528	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2380.12	62	123
../thesis/xml/ecos_services.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.008	5.54232e+11	528	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2380.48	62	123
../thesis/xml/ecos_services.xml	fujita	CUDD_REORDER_WINDOW2	0.0000000000	0	0	5.54232e+11	528	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2375.91	60	142
../thesis/xml/ecos_services.xml	fujita	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	5.54232e+11	528	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2375.76	62	134
../thesis/xml/ecos_services.xml	fujita	CUDD_REORDER_WINDOW4	0.0000000000	0	0.008	5.54232e+11	528	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2376.27	64	113
../thesis/xml/ecos_services.xml	fujita	CUDD_REORDER_ANNEALING	0.0000000000	0.004	1.012	5.54232e+11	528	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2379.68	62	84
../thesis/xml/ecos_services.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0.008	5.54232e+11	521	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2365.82	62	123
../thesis/xml/ecos_services.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	5.54232e+11	521	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2376.34	62	123
../thesis/xml/ecos_services.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	5.54232e+11	521	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2367.2	61	143
../thesis/xml/ecos_services.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0	0	5.54232e+11	521	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2378.96	61	135
../thesis/xml/ecos_services.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0	0	5.54232e+11	521	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2375.83	62	117
../thesis/xml/ecos_services.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	0.984	5.54232e+11	521	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	2364.8	62	84
../thesis/xml/REAL-FM-4.xml	MINCE	CUDD_REORDER_SIFT	0.0700000000	0.02	0.164	4.52041e+49	1962	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	81.6752	613	823
../thesis/xml/REAL-FM-4.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0700000000	0.02	0.232	4.52041e+49	1962	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	81.4962	613	823
../thesis/xml/REAL-FM-4.xml	MINCE	CUDD_REORDER_WINDOW2	0.0700000000	0.016	0.004	4.52041e+49	1962	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	81.7468	696	1125
../thesis/xml/REAL-FM-4.xml	MINCE	CUDD_REORDER_WINDOW3	0.0700000000	0.024	0.008	4.52041e+49	1962	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	81.7921	666	1057
../thesis/xml/REAL-FM-4.xml	MINCE	CUDD_REORDER_WINDOW4	0.0700000000	0.016	0.02	4.52041e+49	1962	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	81.6561	611	1009
../thesis/xml/REAL-FM-4.xml	MINCE	CUDD_REORDER_ANNEALING	0.0700000000	0.016	129.02	4.52041e+49	1962	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	81.9878	613	823
../thesis/xml/REAL-FM-4.xml	mendonca	CUDD_REORDER_SIFT	0.0114520700	0.024	0.36	4.52041e+49	3050	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.4201	616	2856
../thesis/xml/REAL-FM-4.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0114520700	0.016	0.372	4.52041e+49	3050	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.4941	616	2856
../thesis/xml/REAL-FM-4.xml	mendonca	CUDD_REORDER_WINDOW2	0.0114520700	0.008	0.012	4.52041e+49	3050	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.4225	1883	21199
../thesis/xml/REAL-FM-4.xml	mendonca	CUDD_REORDER_WINDOW3	0.0114520700	0.02	0.028	4.52041e+49	3050	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.6874	1819	20589
../thesis/xml/REAL-FM-4.xml	mendonca	CUDD_REORDER_WINDOW4	0.0114520700	0.016	0.084	4.52041e+49	3050	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.8377	1683	19793
../thesis/xml/REAL-FM-4.xml	mendonca	CUDD_REORDER_ANNEALING	0.0114520700	0.016	180.024	4.52041e+49	3050	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.4082	692	882
../thesis/xml/REAL-FM-4.xml	FORCE	CUDD_REORDER_SIFT		0.032	0.472	4.52041e+49	3781	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.7852	1274	4903
../thesis/xml/REAL-FM-4.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0.032	0.436	4.52041e+49	3781	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.6969	1274	4903
../thesis/xml/REAL-FM-4.xml	FORCE	CUDD_REORDER_WINDOW2		0.036	0.012	4.52041e+49	3781	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.7685	2005	20474
../thesis/xml/REAL-FM-4.xml	FORCE	CUDD_REORDER_WINDOW3		0.032	0.024	4.52041e+49	3781	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.654	1821	15595
../thesis/xml/REAL-FM-4.xml	FORCE	CUDD_REORDER_WINDOW4		0.024	0.048	4.52041e+49	3781	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.444	1765	10883
../thesis/xml/REAL-FM-4.xml	FORCE	CUDD_REORDER_ANNEALING		0.028	265.896	4.52041e+49	3781	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.8306	685	868
../thesis/xml/REAL-FM-4.xml	fujita	CUDD_REORDER_SIFT	0.0500000000	0.036	0.976	4.52041e+49	4568	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.4869	1482	8464
../thesis/xml/REAL-FM-4.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0500000000	0.024	0.936	4.52041e+49	4568	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.9475	1482	8464
../thesis/xml/REAL-FM-4.xml	fujita	CUDD_REORDER_WINDOW2	0.0500000000	0.04	0.016	4.52041e+49	4568	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.6397	11393	69419
../thesis/xml/REAL-FM-4.xml	fujita	CUDD_REORDER_WINDOW3	0.0500000000	0.028	0.084	4.52041e+49	4568	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.7089	11137	61929
../thesis/xml/REAL-FM-4.xml	fujita	CUDD_REORDER_WINDOW4	0.0500000000	0.032	0.236	4.52041e+49	4568	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.9427	5893	33819
../thesis/xml/REAL-FM-4.xml	fujita	CUDD_REORDER_ANNEALING	0.0500000000	0.028	466.716	4.52041e+49	4568	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.5203	693	854
../thesis/xml/REAL-FM-4.xml	netlist	CUDD_REORDER_SIFT	0.0000000000	0.048	0.968	4.52041e+49	4656	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.79	1484	8466
../thesis/xml/REAL-FM-4.xml	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0.032	1.02	4.52041e+49	4656	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.8998	1484	8466
../thesis/xml/REAL-FM-4.xml	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0.028	0.024	4.52041e+49	4656	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.7327	11393	69495
../thesis/xml/REAL-FM-4.xml	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0.036	0.048	4.52041e+49	4656	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.821	10625	62789
../thesis/xml/REAL-FM-4.xml	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0.032	0.16	4.52041e+49	4656	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.4297	5637	33983
../thesis/xml/REAL-FM-4.xml	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0.04	384.596	4.52041e+49	4656	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	79.895	708	791
../thesis/xml/linux_lib.xml	MINCE	CUDD_REORDER_SIFT	0.0100000000	0	0.028	5.49936e+32	3640	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	491.791	128	165
../thesis/xml/linux_lib.xml	MINCE	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.036	5.49936e+32	3640	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.187	128	165
../thesis/xml/linux_lib.xml	MINCE	CUDD_REORDER_WINDOW2	0.0100000000	0.004	0	5.49936e+32	3640	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.347	129	167
../thesis/xml/linux_lib.xml	MINCE	CUDD_REORDER_WINDOW3	0.0100000000	0.004	0	5.49936e+32	3640	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.017	130	166
../thesis/xml/linux_lib.xml	MINCE	CUDD_REORDER_WINDOW4	0.0100000000	0	0	5.49936e+32	3640	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.421	130	166
../thesis/xml/linux_lib.xml	MINCE	CUDD_REORDER_ANNEALING	0.0100000000	0	2.596	5.49936e+32	3640	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.008	127	165
../thesis/xml/linux_lib.xml	mendonca	CUDD_REORDER_SIFT	0.0131360540	0	0.024	5.49936e+32	7160	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.774	128	160
../thesis/xml/linux_lib.xml	mendonca	CUDD_REORDER_SYMM_SIFT	0.0131360540	0	0.036	5.49936e+32	7160	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.477	128	160
../thesis/xml/linux_lib.xml	mendonca	CUDD_REORDER_WINDOW2	0.0131360540	0	0	5.49936e+32	7160	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	491.749	127	163
../thesis/xml/linux_lib.xml	mendonca	CUDD_REORDER_WINDOW3	0.0131360540	0.004	0.004	5.49936e+32	7160	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.642	127	162
../thesis/xml/linux_lib.xml	mendonca	CUDD_REORDER_WINDOW4	0.0131360540	0	0.008	5.49936e+32	7160	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.78	127	161
../thesis/xml/linux_lib.xml	mendonca	CUDD_REORDER_ANNEALING	0.0131360540	0	2.576	5.49936e+32	7160	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	492.796	128	164
../thesis/xml/linux_lib.xml	FORCE	CUDD_REORDER_SIFT		0.004	0.028	5.49936e+32	3826	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.118	128	177
../thesis/xml/linux_lib.xml	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.032	5.49936e+32	3826	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.196	128	177
../thesis/xml/linux_lib.xml	FORCE	CUDD_REORDER_WINDOW2		0	0	5.49936e+32	3826	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	494.78	129	186
../thesis/xml/linux_lib.xml	FORCE	CUDD_REORDER_WINDOW3		0.004	0.004	5.49936e+32	3826	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.939	129	183
../thesis/xml/linux_lib.xml	FORCE	CUDD_REORDER_WINDOW4		0	0.004	5.49936e+32	3826	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	492.135	129	184
../thesis/xml/linux_lib.xml	FORCE	CUDD_REORDER_ANNEALING		0	2.604	5.49936e+32	3826	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.554	127	163
../thesis/xml/linux_lib.xml	fujita	CUDD_REORDER_SIFT	0.0100000000	0.004	0.02	5.49936e+32	7254	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.788	128	173
../thesis/xml/linux_lib.xml	fujita	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.028	5.49936e+32	7254	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	492.052	128	173
../thesis/xml/linux_lib.xml	fujita	CUDD_REORDER_WINDOW2	0.0100000000	0	0	5.49936e+32	7254	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	493.058	334	494
